X(GSM),Y(GSM),#,Pp(nPa),"Pp,norm(nPa)",Pt(nPa),"Pt,norm(nPa)",|Bx|(nT),|By|(nT),Bz(nT),isotropy,Pdyn(nPa),Dst,IMFBy,IMFBz,Kp
2.5000,-9.5000,629.0000,0.4576,0.7545,0.8323,1.2243,9.9177,15.8062,31.8909,1.0009,1.4290,-7.3330,-0.1040,-1.0000,2.0000
2.5000,-8.5000,643.0000,0.4120,0.7087,0.8410,1.1929,11.4243,21.0690,39.3251,1.0055,1.4450,-7.0000,-0.9036,-1.0000,2.0000
2.5000,-7.5000,604.0000,0.4566,0.6263,0.9941,1.5658,13.0999,22.1705,53.7702,1.0115,1.4400,-10.0000,-0.2309,-1.0750,2.0000
2.5000,-6.5000,388.0000,0.9148,0.9148,1.9868,1.9868,14.3930,28.3585,77.2994,1.0117,1.3100,-11.0000,-0.8382,-1.0000,2.0000
2.5000,-5.5000,174.0000,1.2684,1.2684,2.9191,2.9191,19.2871,36.1803,94.0429,1.0112,1.4770,-10.0000,-0.2564,-1.0000,2.0000
2.5000,-4.5000,135.0000,4.7655,4.7655,13.0034,13.0034,30.4308,130.2493,0.0000,0.9758,1.5130,-10.0000,-0.3300,-1.0000,2.0000
2.5000,-3.5000,45.0000,6.1440,6.1440,24.1915,24.1915,49.2133,202.6585,0.0000,0.9740,1.0880,-11.0000,1.0564,-1.0000,2.0000
2.5000,-2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5000,-1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5000,-0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5000,2.5000,12.0000,8.5868,8.5868,21.3001,21.3001,115.7858,133.4693,0.0000,0.9393,1.4910,-14.0000,1.0800,0.0000,2.0000
2.5000,3.5000,196.0000,9.5780,9.5780,17.1821,17.1821,71.0554,85.6847,0.0000,0.9089,1.7150,-8.0000,1.1209,1.0000,2.0000
2.5000,4.5000,284.0000,5.6713,5.6713,10.5075,10.5075,55.1998,55.2219,87.1569,0.9681,1.4470,-10.0000,0.5091,1.0000,2.0000
2.5000,5.5000,278.0000,2.4386,2.4386,4.2123,4.2123,41.7956,41.7750,81.9928,0.9994,1.4910,-11.0000,0.0800,-1.0000,2.0000
2.5000,6.5000,338.0000,0.8126,0.8126,1.6474,1.6474,27.9482,22.5672,69.7357,1.0061,1.6010,-12.0000,1.2427,1.0000,2.0000
2.5000,7.5000,582.0000,0.5571,0.7866,0.9514,1.1311,21.0749,18.9928,51.3242,1.0154,1.6590,-12.0000,0.6554,1.0000,2.0000
2.5000,8.5000,736.0000,0.4201,0.6015,0.7355,1.0075,18.5919,18.1660,38.4698,1.0141,1.4850,-8.0000,-0.8982,-1.0000,2.0000
2.5000,9.5000,798.0000,0.3992,0.5968,0.5843,0.8676,17.0007,14.9179,33.6971,1.0175,1.6080,-8.0000,-0.6533,1.0000,2.0000
2.5000,10.5000,936.0000,0.2924,0.4518,0.4726,0.7437,12.6293,16.3852,29.2681,1.0185,1.6390,-10.0000,-0.7364,1.0000,2.0000
2.5000,11.5000,574.0000,0.2523,0.4618,0.3960,0.6915,10.7930,14.6129,25.5034,1.0146,1.5300,-7.0000,-0.2027,1.0000,2.0000
2.5000,12.5000,263.0000,0.2119,0.3902,0.3177,0.5432,8.5922,8.9899,21.6833,1.0198,1.7300,-8.0000,-2.2200,-1.0000,2.0000
2.5000,13.5000,50.0000,0.2048,0.3603,0.3123,0.5828,8.6827,10.2290,18.1931,1.0118,1.3810,-13.0000,0.0836,1.0000,2.0000
2.5000,14.5000,48.0000,0.1858,0.5486,0.2782,0.6562,6.7503,12.3916,11.0851,1.0000,0.9220,-24.0000,-1.5700,-2.0000,2.0000
2.5000,15.5000,14.0000,0.1189,0.3370,0.3427,0.7360,10.4030,21.3420,4.4380,1.0000,0.7350,-37.0000,-4.8680,-3.3340,2.0000
2.5000,16.5000,14.0000,0.1189,0.2432,0.3427,0.5350,10.4030,21.3420,4.4380,1.0000,0.7350,-37.0000,-4.8680,-3.3340,2.0000
2.5000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5000,18.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5000,19.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,-19.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,-18.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,-17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,-16.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,-15.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,-14.5000,19.0000,0.1951,0.5061,0.2853,0.7079,5.5120,13.8760,12.8560,1.0000,0.7430,-24.7500,0.5480,-0.4610,2.0000
1.5000,-13.5000,73.0000,0.2209,0.5025,0.2912,0.6402,7.8760,11.4342,13.0230,1.0000,0.9430,-20.0000,1.1991,0.1390,2.0000
1.5000,-12.5000,222.0000,0.2533,0.4630,0.5157,0.7847,12.8011,18.7065,16.7185,1.0000,1.3800,-6.0000,0.6482,1.0000,2.0000
1.5000,-11.5000,837.0000,0.3931,0.6388,0.4800,0.7145,7.5554,5.3530,25.0170,1.0157,1.3670,-13.0000,0.5536,-1.0000,2.0000
1.5000,-10.5000,724.0000,0.4833,0.7284,0.7139,1.0317,9.6353,15.2116,26.9820,1.0000,1.6750,-7.0000,-0.2270,-1.0000,2.0000
1.5000,-9.5000,790.0000,0.4820,0.7831,0.9179,1.2791,11.0450,24.6299,28.0480,1.0000,1.5120,-8.5000,-0.4573,-1.0000,2.0000
1.5000,-8.5000,628.0000,0.5308,0.8324,0.9672,1.3131,11.2510,29.2360,27.2660,1.0000,1.4810,-9.0000,0.7740,-1.0320,2.0000
1.5000,-7.5000,551.0000,0.5366,0.8356,1.0696,1.6374,16.5170,33.3680,40.1160,1.0000,1.5490,-11.0000,0.6809,-0.6170,2.0000
1.5000,-6.5000,471.0000,0.8499,0.8499,1.8137,1.8137,15.7829,31.4543,81.1637,1.0132,1.3630,-11.0000,-1.0400,-1.0000,2.0000
1.5000,-5.5000,350.0000,2.6712,2.6712,4.4991,4.4991,21.2516,39.1834,88.7234,1.0014,1.3710,-12.0000,-2.1509,-1.0000,2.0000
1.5000,-4.5000,96.0000,3.9475,3.9475,7.8035,7.8035,34.7911,64.5536,0.0000,1.0004,1.4120,-16.0000,0.0333,-1.0000,2.0000
1.5000,-3.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,-2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,-1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,-0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,3.5000,68.0000,10.7568,10.7568,24.2469,24.2469,36.4479,167.9116,0.0000,0.8717,2.0860,-12.0000,2.0818,-1.0000,2.0000
1.5000,4.5000,271.0000,11.6154,11.6154,17.5715,17.5715,46.5248,112.8573,0.0000,0.8841,1.8910,-8.0000,1.0909,1.0000,2.0000
1.5000,5.5000,238.0000,5.6623,5.6623,8.5299,8.5299,39.8245,52.5429,51.6916,0.9595,1.5050,-6.0000,0.9409,-1.0000,2.0000
1.5000,6.5000,319.0000,1.1522,1.1522,2.2012,2.2012,26.2890,38.3196,73.5607,1.0030,1.5370,-12.0000,-0.5600,-1.0000,2.0000
1.5000,7.5000,648.0000,0.6415,0.7259,1.3014,1.7774,20.2972,30.1060,49.3276,1.0008,1.3390,-11.0000,-1.3736,-1.0000,2.0000
1.5000,8.5000,1025.0000,0.4998,0.6551,0.8340,1.1873,16.9451,18.9760,34.6742,1.0054,1.5390,-7.0000,-0.5291,1.0000,2.0000
1.5000,9.5000,1530.0000,0.4014,0.6066,0.7065,1.0526,15.7001,18.9241,28.6010,1.0013,1.5360,-12.0000,0.2136,-1.0000,2.0000
1.5000,10.5000,1274.0000,0.3727,0.5630,0.6154,0.9479,12.8235,17.5578,24.8358,1.0000,1.5460,-12.0000,0.0945,-1.0000,2.0000
1.5000,11.5000,1242.0000,0.2834,0.4797,0.4366,0.7051,10.1957,15.4460,23.1781,1.0048,1.5420,-9.0000,0.7655,1.0000,2.0000
1.5000,12.5000,163.0000,0.2932,0.5206,0.3958,0.6995,6.4100,11.4451,12.9540,1.0000,1.4880,-18.0000,-0.1550,1.0000,2.0000
1.5000,13.5000,214.0000,0.3193,0.4042,0.3779,0.4607,2.8320,8.5725,14.0330,1.0000,1.7020,-17.0000,-1.7508,1.0000,2.0000
1.5000,14.5000,128.0000,0.2533,0.3803,0.3398,0.4310,3.1480,7.3310,14.9980,1.0000,1.5720,-14.0000,-3.3330,0.1960,2.0000
1.5000,15.5000,114.0000,0.2700,0.3990,0.3469,0.4101,3.1480,6.7920,13.6620,1.0000,1.2170,-7.0000,-3.6490,-0.4080,2.0000
1.5000,16.5000,66.0000,0.1207,0.3402,0.2461,0.4022,6.2610,1.1710,13.6270,1.0000,0.9300,-24.0000,-3.5230,-1.5510,2.0000
1.5000,17.5000,51.0000,0.2106,0.4515,0.2131,0.3654,2.1990,1.1490,13.7050,1.0000,1.0070,-24.0000,-2.7840,-1.2220,2.0000
1.5000,18.5000,30.0000,0.0861,0.2964,0.1036,0.2645,6.5650,1.2320,15.2820,1.0000,0.8650,-10.0000,-1.5740,1.0760,2.0000
1.5000,19.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,-19.5000,10.0000,0.2014,0.3398,0.2016,0.3056,0.7540,0.9320,12.0770,1.0000,0.8510,-7.0000,-2.5350,0.2080,2.0000
0.5000,-18.5000,20.0000,0.2021,0.3555,0.2243,0.3704,5.3260,1.8300,12.5710,1.0000,1.2040,-9.0000,1.6540,-0.0420,2.0000
0.5000,-17.5000,12.0000,0.2021,0.3762,0.2325,0.4193,5.8420,6.1150,17.8790,1.0000,1.2410,-19.0000,2.1250,-1.6390,2.0000
0.5000,-16.5000,16.0000,0.1963,0.3407,0.2325,0.4132,5.5840,6.1150,17.5740,1.0000,1.2480,-18.2500,3.3300,-1.6390,2.0000
0.5000,-15.5000,15.0000,0.1616,0.3218,0.2166,0.4067,6.2360,7.1080,14.9978,1.0048,1.0320,-30.0000,-0.7746,0.0000,2.0000
0.5000,-14.5000,90.0000,0.1773,0.4533,0.2828,0.7067,8.7050,13.9450,13.0000,1.0000,0.7460,-23.0000,1.4610,-0.8470,2.0000
0.5000,-13.5000,212.0000,0.2815,0.4817,0.3683,0.7091,7.8520,12.8030,14.1310,1.0000,1.0760,-22.2000,1.8060,-0.1770,2.0000
0.5000,-12.5000,403.0000,0.3069,0.5188,0.5543,0.7356,7.9310,14.8500,14.1310,1.0000,1.1360,-24.0000,1.2500,-0.4450,2.0000
0.5000,-11.5000,1331.0000,0.4247,0.6052,0.5567,0.6904,8.2630,9.1307,20.4680,1.0000,1.4740,-16.0000,0.9380,-1.0000,2.0000
0.5000,-10.5000,1588.0000,0.5198,0.7629,0.8347,1.1582,10.2910,19.8880,23.2250,1.0000,1.4800,-11.5000,-0.8790,-0.5850,2.0000
0.5000,-9.5000,1660.0000,0.5261,0.8044,0.9485,1.2615,11.2761,27.9270,22.9940,1.0000,1.4930,-11.0000,-0.0764,-0.5630,2.0000
0.5000,-8.5000,1429.0000,0.5429,0.8537,0.9881,1.3207,10.6170,30.2090,25.2460,1.0000,1.4840,-10.0000,-0.1710,-0.6980,2.0000
0.5000,-7.5000,943.0000,0.5494,0.7690,1.1603,1.7070,14.8170,32.0870,30.0150,1.0000,1.5930,-9.0000,0.1180,0.4890,2.0000
0.5000,-6.5000,511.0000,0.6996,0.6996,1.4987,1.4987,26.5170,30.8061,83.6923,1.0200,1.2240,-10.0000,-1.1218,-1.0000,2.0000
0.5000,-5.5000,465.0000,4.3048,4.3048,8.5942,8.5942,12.9636,51.7653,96.3068,1.0016,1.3340,-14.0000,1.2400,-1.0000,2.0000
0.5000,-4.5000,233.0000,8.5410,8.5410,17.6060,17.6060,15.5411,116.2746,0.0000,0.9812,1.4190,-12.0000,0.6940,-1.0000,2.0000
0.5000,-3.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,-2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,-1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,-0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,3.5000,26.0000,10.5510,10.5510,38.4167,38.4167,56.2162,262.9394,0.0000,0.8777,1.6040,-10.0000,-0.5108,0.0000,2.0000
0.5000,4.5000,213.0000,8.7485,8.7485,13.1932,13.1932,58.3356,59.5616,0.0000,0.9356,1.4910,-8.0000,1.6558,1.0000,2.0000
0.5000,5.5000,422.0000,4.2858,4.2858,6.8829,6.8829,39.0559,51.1707,94.7377,0.9768,1.6780,-9.0000,1.1055,1.0000,2.0000
0.5000,6.5000,584.0000,1.8417,1.8417,3.0448,3.0448,30.7663,39.7474,82.0388,0.9878,1.5310,-9.0000,0.6991,1.0000,2.0000
0.5000,7.5000,607.0000,0.5448,0.6429,1.3092,1.7247,19.9856,33.7900,30.4369,1.0000,1.4770,-11.0000,0.5842,-1.0000,2.0000
0.5000,8.5000,1987.0000,0.5266,0.6885,1.0033,1.2824,14.5980,27.8877,22.9840,1.0000,1.4830,-11.0000,-0.1509,0.0210,2.0000
0.5000,9.5000,2785.0000,0.4763,0.6461,0.9333,1.2397,13.2030,22.7875,22.0610,1.0000,1.5800,-12.0000,0.0940,0.0980,2.0000
0.5000,10.5000,3382.0000,0.4278,0.6218,0.7633,1.0951,12.1620,19.0019,21.9776,1.0000,1.5490,-11.2000,0.7982,0.9170,2.0000
0.5000,11.5000,2084.0000,0.3566,0.5349,0.6085,0.8099,8.8600,14.8460,19.4710,1.0000,1.5050,-12.0000,0.0790,0.7240,2.0000
0.5000,12.5000,618.0000,0.3426,0.5354,0.5362,0.6851,7.3913,14.9490,13.0940,1.0000,1.5570,-17.0000,-1.8780,1.5830,2.0000
0.5000,13.5000,454.0000,0.2949,0.3568,0.4141,0.5104,5.1770,11.6690,14.4020,1.0000,1.6020,-15.0000,-2.0760,1.5530,2.0000
0.5000,14.5000,371.0000,0.2689,0.3633,0.3564,0.4277,4.2425,7.7406,13.6836,1.0000,1.6050,-7.3330,-0.9250,-0.1510,2.0000
0.5000,15.5000,248.0000,0.2354,0.4100,0.3186,0.4069,4.4110,5.7450,13.4250,1.0000,1.1180,-9.0000,-1.3220,-0.9590,2.0000
0.5000,16.5000,227.0000,0.1762,0.4952,0.2258,0.4256,4.7940,1.5040,13.2120,1.0000,0.9290,-24.0000,1.2040,-1.5510,2.0000
0.5000,17.5000,132.0000,0.2106,0.5010,0.2131,0.3933,2.1730,1.0560,13.5520,1.0000,1.0120,-24.0000,-3.0770,-1.7620,2.0000
0.5000,18.5000,97.0000,0.2040,0.6099,0.2059,0.5205,2.0790,1.0460,13.3720,1.0000,1.0090,-27.5000,-2.1800,-1.4190,2.0000
0.5000,19.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-0.5000,-19.5000,31.0000,0.1844,0.3995,0.2016,0.4178,3.7170,1.7560,9.6810,1.0000,1.0170,-9.0000,-1.0060,0.6430,2.0000
-0.5000,-18.5000,79.0000,0.2001,0.4589,0.2335,0.4963,5.8420,6.1190,16.2550,1.0000,1.0940,-19.0000,0.6900,0.5720,2.0000
-0.5000,-17.5000,86.0000,0.1971,0.4398,0.2376,0.5025,6.9480,6.9490,16.6640,1.0000,1.2020,-22.0000,0.9440,-0.2930,2.0000
-0.5000,-16.5000,142.0000,0.1941,0.3552,0.2604,0.4491,7.6890,7.9730,15.8180,1.0000,1.2380,-19.0000,1.2220,-0.6210,2.0000
-0.5000,-15.5000,170.0000,0.2104,0.3378,0.3858,0.5366,12.2480,10.0240,12.3920,1.0000,1.5780,-4.0000,0.2940,-0.7640,2.0000
-0.5000,-14.5000,368.0000,0.2197,0.4239,0.3412,0.5780,8.7050,11.8980,13.3700,1.0000,1.1790,-15.0000,0.6873,-0.3140,2.0000
-0.5000,-13.5000,695.0000,0.2889,0.5166,0.4518,0.6559,7.6780,11.6320,13.3950,1.0000,1.1790,-18.0000,0.9080,-0.0690,2.0000
-0.5000,-12.5000,1173.0000,0.3515,0.5298,0.5900,0.7719,8.2350,15.9850,14.5940,1.0000,1.3610,-17.0000,0.5180,-0.2720,2.0000
-0.5000,-11.5000,3129.0000,0.4691,0.6198,0.6805,0.8578,9.1270,13.0540,18.2690,1.0000,1.6850,-14.0000,-0.8736,-0.2220,2.0000
-0.5000,-10.5000,4610.0000,0.5417,0.7758,0.8472,1.1497,11.1900,19.0260,21.0970,1.0000,1.5940,-12.3330,-0.7110,0.0990,2.0000
-0.5000,-9.5000,4900.0000,0.5716,0.8164,0.9578,1.2471,12.1010,22.8650,21.6720,1.0000,1.6530,-11.0000,-0.2290,0.3720,2.0000
-0.5000,-8.5000,3554.0000,0.6030,0.8356,1.0400,1.3559,12.5100,23.8040,24.0360,1.0000,1.5460,-10.0000,-0.1810,0.6200,2.0000
-0.5000,-7.5000,1447.0000,0.6366,0.7984,1.2795,1.7608,17.1846,33.8540,25.0120,1.0000,1.4470,-13.0000,1.0210,0.5550,2.0000
-0.5000,-6.5000,500.0000,0.9058,0.9058,2.0999,2.0999,33.2346,26.6533,81.3339,1.0032,1.1750,-10.0000,2.4064,1.0000,2.0000
-0.5000,-5.5000,214.0000,2.5441,2.5441,4.6147,4.6147,58.2295,30.7947,92.0708,1.0012,1.5850,-8.0000,-1.1800,-1.0000,2.0000
-0.5000,-4.5000,203.0000,7.3996,7.3996,13.5202,13.5202,66.4305,108.6152,0.0000,0.9822,1.3030,-14.0000,1.1982,1.0000,2.0000
-0.5000,-3.5000,13.0000,8.8950,8.8950,68.6773,68.6773,47.6944,385.1348,0.0000,0.9067,1.4590,-14.0000,1.9446,-1.0000,2.0000
-0.5000,-2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-0.5000,-1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-0.5000,-0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-0.5000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-0.5000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-0.5000,3.5000,24.0000,15.1751,15.1751,61.8373,61.8373,147.6499,309.6032,0.0000,1.0097,1.2580,-2.0000,-2.5291,-1.0000,2.0000
-0.5000,4.5000,405.0000,11.6162,11.6162,19.3940,19.3940,64.5826,81.6520,0.0000,0.9379,1.5730,-8.0000,-1.0418,-1.0000,2.0000
-0.5000,5.5000,368.0000,4.5972,4.5972,7.7164,7.7164,37.8416,48.2075,94.4535,0.9896,1.6030,-8.0000,-0.5200,1.0000,2.0000
-0.5000,6.5000,388.0000,1.1921,1.1921,2.2836,2.2836,29.8367,31.4296,72.8286,0.9941,1.6180,-13.0000,-0.2560,-1.0000,2.0000
-0.5000,7.5000,1247.0000,0.5804,0.6664,1.4185,1.6758,20.4460,38.0978,22.8160,1.0000,1.4890,-10.0000,1.4791,0.1420,2.0000
-0.5000,8.5000,3371.0000,0.4914,0.6233,1.0570,1.2962,15.3080,31.2080,17.4360,1.0000,1.5480,-9.0000,0.1970,0.1230,2.0000
-0.5000,9.5000,4775.0000,0.5094,0.6508,0.9753,1.2291,13.3480,26.4720,18.3610,1.0000,1.5590,-10.0000,0.6060,0.1750,2.0000
-0.5000,10.5000,5533.0000,0.4735,0.6375,0.8512,1.1186,11.8720,19.9730,19.0780,1.0000,1.5640,-10.4000,0.3255,0.5620,2.0000
-0.5000,11.5000,3287.0000,0.4225,0.6037,0.6769,0.8885,8.9959,15.7495,17.4268,1.0000,1.5090,-13.0000,-0.6940,0.7430,2.0000
-0.5000,12.5000,1617.0000,0.3635,0.5500,0.4852,0.7146,7.9970,13.4040,13.4560,1.0000,1.5920,-16.0000,-1.5000,1.4720,2.0000
-0.5000,13.5000,1242.0000,0.3217,0.4070,0.4153,0.5628,6.5250,10.7270,14.2820,1.0000,1.5240,-11.0000,-2.0760,1.4760,2.0000
-0.5000,14.5000,926.0000,0.2983,0.3893,0.3861,0.4574,5.2379,6.9140,13.0050,1.0000,1.3640,-11.0000,0.1040,0.8660,2.0000
-0.5000,15.5000,674.0000,0.2649,0.4302,0.3032,0.4525,4.6900,5.0990,12.7860,1.0000,1.1770,-9.0000,-0.1380,-0.5300,2.0000
-0.5000,16.5000,482.0000,0.1931,0.5213,0.2404,0.4726,4.8100,2.8400,11.6170,1.0000,0.9590,-16.0000,1.3700,-1.2010,2.0000
-0.5000,17.5000,274.0000,0.1979,0.6110,0.2135,0.4975,4.6070,1.1320,13.3170,1.0000,1.0070,-10.0000,-1.5570,-1.5330,2.0000
-0.5000,18.5000,156.0000,0.1485,0.4418,0.2018,0.4663,5.1040,1.0560,13.3380,1.0000,1.0060,-11.5290,-1.9580,-0.7090,2.0000
-0.5000,19.5000,29.0000,0.1734,0.4530,0.2094,0.4528,4.9240,5.6330,8.3440,1.0000,1.0330,-19.0000,-3.6600,0.2170,2.0000
-0.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-1.5000,-19.5000,51.0000,0.1769,0.3617,0.2053,0.4441,4.8950,4.4150,8.1100,1.0000,1.0870,-9.0000,-0.2470,0.4750,2.0000
-1.5000,-18.5000,101.0000,0.1971,0.4400,0.2335,0.4959,5.9150,6.4230,13.7980,1.0000,1.1300,-18.2500,1.1940,0.5720,2.0000
-1.5000,-17.5000,147.0000,0.2003,0.4168,0.2571,0.4991,7.2770,7.4560,16.4860,1.0000,1.2200,-19.0000,1.5700,0.7130,2.0000
-1.5000,-16.5000,247.0000,0.1988,0.3691,0.2984,0.4700,9.2477,9.8190,16.1092,1.0000,1.3130,-13.0000,1.1940,0.1710,2.0000
-1.5000,-15.5000,311.0000,0.2021,0.3590,0.3916,0.5493,13.3050,12.0930,11.9420,1.0000,1.5840,-4.0000,0.4570,0.0690,2.0000
-1.5000,-14.5000,630.0000,0.2373,0.4363,0.4200,0.6515,11.5310,13.6360,11.2070,1.0000,1.4240,-7.0000,0.4860,-0.1700,2.0000
-1.5000,-13.5000,1263.0000,0.2720,0.4984,0.4661,0.6895,9.1270,13.7240,11.9120,1.0000,1.3590,-13.0000,-0.2990,0.3430,2.0000
-1.5000,-12.5000,2321.0000,0.3302,0.5260,0.5337,0.7732,8.7580,16.5590,13.3880,1.0000,1.3720,-15.5000,-0.0040,0.2690,2.0000
-1.5000,-11.5000,4837.0000,0.4899,0.6380,0.7037,0.8689,9.3150,14.2520,16.7510,1.0000,1.7570,-12.0000,-0.5410,0.2680,2.0000
-1.5000,-10.5000,6779.0000,0.5593,0.7639,0.8360,1.0873,10.5110,18.7800,19.3360,1.0000,1.6780,-12.0000,-0.6260,0.0920,2.0000
-1.5000,-9.5000,7257.0000,0.6053,0.8188,0.9487,1.2149,11.5370,21.1220,20.7080,1.0000,1.7240,-11.0000,-0.4520,0.3070,2.0000
-1.5000,-8.5000,5231.0000,0.6268,0.8597,1.0269,1.3504,12.4350,22.9080,22.3460,1.0000,1.5560,-11.0000,-0.3510,0.2760,2.0000
-1.5000,-7.5000,2056.0000,0.6392,0.8516,1.1551,1.5380,15.2080,28.8740,22.8780,1.0000,1.5190,-10.0000,1.2510,0.7790,2.0000
-1.5000,-6.5000,334.0000,1.1592,1.1592,2.1863,2.1863,40.4171,21.3659,66.6687,1.0034,1.2870,-16.0000,1.6773,-1.0000,2.0000
